Team_A 2022-04-25 11:00 2
Team_B 2022-04-25 11:00 2
Team_A 2022-04-25 09:00 2
Team_A 2022-04-25 10:00 2
Team_A 2022-04-25 11:00 2
Team_B 2022-04-25 11:00 2
Team_C 2022-04-25 12:00 1
Team_D 2022-04-25 12:00 1
Team_E 2022-04-25 12:00 1
Team_A 2022-04-25 12:00 1
Team_A 2022-04-24 09:00 2
Team_A 2022-04-25 09:00 2
Team_A 2022-04-32 09:00 2
Team_A 2022-05-00 09:00 2
Team_A 2022-05-01 09:00 2
Team_A 2022-05-02 09:00 2
Team_A 2022-05-08 09:00 2
Team_A 2022-05-14 09:00 2
Team_A 2022-05-15 09:00 2
Team_A 2022-04-25 08:00 2
Team_A 2022-04-25 19:00 2
Team_A 2022-04-25 09:00 9
Team_A 2022-04-25 09:00 10
Team_A 2022-04-25 09:00 0
Team_A 2022-04-25 18:00 2
Team_A 2022-04-25 17:00 2
