Team_A 2021-04-25 19:00 2
Team_A 2022-09-25 19:00 2
Team_A 2022-04-24 09:00 2
Team_A 2022-04-25 09:00 10
Team_A 2022-04-25 09:00 0
Team_A 2022-04-25 18:00 2
Team_A 2022-04-25 17:00 2
Team_A 2022-04-32 09:00 2
Team_A 2022-05-00 09:00 2
Team_A 2022-05-01 09:00 2
Team_A 2022-05-08 09:00 2
Team_A 2022-05-15 09:00 2
Team_A 2022-04-25 08:00 2
Team_A 2022-04-25 19:00 2
Team_A 2023-04-25 19:00 2
Team_B 2021-04-25 19:00 2
Team_B 2022-09-25 19:00 2
Team_B 2022-04-24 09:00 2
Team_B 2022-04-25 09:00 10
Team_B 2022-04-25 09:00 0
Team_B 2022-04-25 18:00 2
Team_B 2022-04-25 17:00 2
Team_B 2022-04-32 09:00 2
Team_B 2022-05-00 09:00 2
Team_B 2022-05-01 09:00 2
Team_B 2022-05-08 09:00 2
Team_B 2022-05-15 09:00 2
Team_B 2022-04-25 08:00 2
Team_B 2022-04-25 19:00 2
Team_B 2023-04-25 19:00 2
Team_X 2022-04-25 10:00 2
gfgfdg 2022-04-25 10:00 2
Team_A 20220425 10:00 2
Team_A 2022-04-25 1000 2
Team_A 2022-04-25 1654 1
